year,record_type,number_scripts,npropname,ther_class,payer,unique_members,total_cost,cost_per_user,cost_per_script,cost_per_days_supply,cost_per_unit_dispensed,total_scripts_filled,yearly_pct_change_cost_per_script,total_cost_rank,cost_per_user_rank,cost_per_script_rank,cost_per_days_supply_rank,cost_per_unit_dispensed_rank,total_scripts_filled_rank,yearly_pct_change_cost_per_script_rank,days_supply_median,days_supply_mean,days_supply_stddev,quantity_median,quantity_mean,quantity_stddev,insurer_paid_median,insurer_paid_mean,insurer_paid_stddev,insurer_paid_sum,member_paid_median,member_paid_mean,member_paid_stddev,member_paid_sum,total_paid_median,total_paid_mean,total_paid_stddev,total_paid_sum,pct_total_pharm_spending,pct_scripts_0_18,pct_scripts_19_44,pct_scripts_45_64,pct_scripts_65_plus,pct_scripts_female,pct_scripts_male,pct_scripts_urban_core,pct_scripts_suburban,pct_scripts_micropolitan,pct_scripts_rural_smalltown
2020,Drug,179,MICONAZOLE NITRATE (TOPICAL),Topical Products,COMMERCIAL,136,1132.05,8.32,6.32,0.32,0.12,179,-0.113,1208,1241,1206,1156,1184,919,1013,14.0,19.7,15.9,42.0,52.4,32.7,0.0,1.99,3.42,356.42,3.14,4.33,5.7,775.63,4.99,6.32,5.24,1132.05,1.991069024e-7,0.134078212290502,0.340782122905027,0.301675977653631,0.223463687150837,0.681564245810055,0.318435754189944,0.759776536312849,0.0782122905027932,0.0837988826815642,0.0782122905027932
2020,Drug,115,DARIFENACIN HYDROBROMIDE,Genitourinary Products,COMMERCIAL,39,32615.45,836.29,283.61,4.97,4.9,115,-0.034,874,384,399,525,502,1014,819,30.0,57.0,30.4,30.0,57.7,32.4,159.93,228.83,228.32,26316.28,30.0,54.77,92.75,6299.17,177.54,283.61,230.68,32615.45,5.7364614823e-6,,,,,0.852173913043478,0.147826086956521,,,,
2020,Drug,88,EVEROLIMUS (IMMUNOSUPPRESSANT),Miscellaneous Products,COMMERCIAL,22,421120.11,19141.82,4785.45,121.99,25.51,88,0.729,407,98,79,107,272,1057,15,30.0,39.2,22.4,120.0,187.5,144.3,4492.34,4701.18,3380.49,413703.96,0.0,84.27,490.31,7416.15,4492.78,4785.45,3333.07,421120.11,0.0000740673297606,,,,,0.670454545454545,0.329545454545454,,,,
2020,Drug,298,TAFAMIDIS MEGLUMINE (CARDIAC),Cardiovascular Agents,MEDICARE,42,6078780.05,144732.85,20398.59,657.87,163.8,298,0.016,92,3,9,9,104,908,568,30.0,31.0,7.7,120.0,124.5,34.2,18723.08,19301.92,5237.61,5751972.82,969.53,1045.07,1235.03,311433.25,19682.61,20398.59,5833.31,6078780.05,0.0010691462977288,0.0,0.0,0.0,1.0,0.114093959731543,0.885906040268456,0.573825503355704,0.144295302013422,0.218120805369127,0.0637583892617449
2020,Drug,14474,SENNOSIDES,Gastrointestinal Products,MEDICARE,2883,54159.72,18.78,3.74,0.13,0.05,14474,-0.016,851,1198,1257,1240,1246,238,711,29.0,28.7,16.6,56.0,65.0,52.5,3.34,3.64,2.56,52806.33,0.0,0.09,0.92,1353.39,3.39,3.74,2.59,54159.72,9.5257047709e-6,0.0,0.0070471189719497,0.0295011745198286,0.963451706508221,0.697112063009534,0.302887936990465,0.524250379991709,0.111372115517479,0.141909631062594,0.222467873428216
2020,Drug,676,TROSPIUM CHLORIDE,Genitourinary Products,MINNESOTA HEALTH CARE PROGRAMS,130,59789.94,459.92,88.44,2.64,1.65,676,-0.028,694,404,475,564,546,672,754,30.0,33.4,15.8,60.0,53.2,30.7,50.09,76.72,69.43,51864.88,0.0,1.83,5.18,1238.45,61.15,88.44,72.24,59789.94,0.000010515957555,0.0754437869822485,0.252958579881656,0.633136094674556,0.0384615384615384,0.690828402366863,0.309171597633136,0.625739644970414,0.113905325443786,0.0917159763313609,0.168639053254437
2020,Drug,657,CEFPODOXIME PROXETIL,Anti-Infective Agents,COMMERCIAL,558,60161.59,107.81,91.57,9.31,4.39,657,-0.048,778,807,614,425,516,651,863,7.0,9.8,8.8,14.0,20.8,20.2,45.09,68.58,104.98,45062.46,15.0,22.96,31.08,15088.96,67.46,91.57,103.16,60161.59,0.0000105813239967,0.0228310502283105,0.324200913242009,0.482496194824961,0.170471841704718,0.642313546423135,0.357686453576864,0.719939117199391,0.117199391171993,0.0806697108066971,0.0821917808219178
2020,Drug,46,ALPELISIB,Antineoplastic Agents,COMMERCIAL,16,758758.17,47422.38,16494.74,589.09,307.93,46,,278,45,13,14,70,1165,,28.0,28.0,0.0,56.0,53.5,13.0,16446.9,16115.46,2854.68,741311.37,0.0,305.88,781.95,14070.7,16560.28,16494.74,2732.85,758758.17,0.0001334516928815,,,,,,,,,,
2020,Drug,9093,CYPROHEPTADINE HCL,Respiratory Agents,MINNESOTA HEALTH CARE PROGRAMS,2718,222334.62,81.8,24.45,0.83,0.15,9093,-0.012,449,745,770,838,1034,226,705,30.0,29.1,7.6,90.0,154.7,165.4,18.53,22.53,18.26,204924.11,0.0,0.73,5.73,6705.75,19.91,24.45,19.17,222334.62,0.0000391045956383,0.781480259540305,0.149235675794567,0.0644451776091498,0.0048388870559771,0.485648300890795,0.514351699109204,0.666996590784119,0.0768723193665456,0.122621796986693,0.133509292862641
2020,Drug,161,RISANKIZUMAB-RZAA,Topical Products,MEDICARE,56,2550770.11,45549.46,15843.29,246.78,15553.47,161,,186,65,17,68,2,998,,84.0,64.1,26.8,1.0,1.0,0.1,16255.38,15597.75,2694.31,2511237.84,0.0,233.38,721.24,37575.36,16480.65,15843.29,2679.96,2550770.11,0.0004486338372226,0.0,0.093167701863354,0.354037267080745,0.5527950310559,0.515527950310559,0.48447204968944,0.583850931677018,0.124223602484472,0.105590062111801,0.186335403726708
2020,Drug,786,CLOTRIMAZOLE,Topical Products,MINNESOTA HEALTH CARE PROGRAMS,570,31284.29,54.88,39.8,2.92,0.68,786,-0.006,805,836,638,543,714,636,694,14.0,13.6,6.6,70.0,58.4,26.4,34.32,36.35,25.69,28572.06,1.0,1.56,4.1,1232.96,35.76,39.8,25.71,31284.29,5.5023347703e-6,,,,,0.666666666666666,0.333333333333333,0.65648854961832,0.106870229007633,0.100508905852417,0.136132315521628
2020,Drug,25453,IPRATROPIUM-ALBUTEROL,Respiratory Agents,MINNESOTA HEALTH CARE PROGRAMS,7125,3408859.59,478.43,133.92,6.83,0.94,25453,0.008,73,399,403,400,634,131,649,20.0,19.6,12.0,90.0,142.4,130.4,25.03,131.2,191.77,3339662.84,0.0,1.39,5.01,35570.71,25.98,133.92,194.12,3408859.59,0.0005995560918717,0.0751581346010293,0.236239343102974,0.648292932070875,0.0403095902251208,0.589282206419675,0.410717793580324,0.533453816838879,0.0890268337720504,0.163674223077829,0.21384512631124
2020,Drug,13123,DESVENLAFAXINE SUCCINATE,Central Nervous System Drugs,MINNESOTA HEALTH CARE PROGRAMS,1891,951215.79,503.02,72.48,2.3,2.18,13123,-0.176,198,392,507,592,516,188,988,30.0,31.4,12.8,30.0,33.1,16.9,37.23,70.01,89.87,918833.98,0.0,0.95,1.85,12545.95,38.23,72.48,90.63,951215.79,0.0001673014703369,0.0511316010058675,0.579059666234854,0.368284691000533,0.0015240417587441,0.771850948715994,0.228149051284005,0.547588203916787,0.1245142116894,0.118799055094109,0.209098529299702
2020,Drug,1924,ATOVAQUONE-PROGUANIL HCL,Anti-Infective Agents,COMMERCIAL,1782,188092.24,105.55,97.76,3.14,2.69,1924,0.322,544,818,602,621,582,470,63,22.0,31.0,46.8,23.0,36.3,61.0,28.23,60.29,137.22,116003.11,20.0,37.37,43.13,71913.47,63.43,97.76,153.41,188092.24,0.0000330819869074,0.129937629937629,0.41008316008316,0.427234927234927,0.0327442827442827,0.555613305613305,0.444386694386694,0.853950103950103,0.0649688149688149,0.0519750519750519,0.0291060291060291
2020,Drug,500,IMATINIB MESYLATE,Antineoplastic Agents,MINNESOTA HEALTH CARE PROGRAMS,71,1077939.04,15182.24,2155.87,76.57,71.36,500,-0.373,183,84,95,115,140,726,1085,30.0,28.1,5.7,30.0,30.2,8.3,1661.32,2133.62,1831.44,1066814.81,1.0,1.55,2.35,775.3,1661.84,2155.87,1856.83,1077939.04,0.0001895897736575,,,,,0.356,0.644,0.506,0.134,0.118,0.242
2020,Drug,61,HYDROCORTISONE (INTRARECTAL),Topical Products,MINNESOTA HEALTH CARE PROGRAMS,44,14406.11,327.41,236.16,12.11,0.72,61,0.547,903,441,330,328,698,1059,27,21.0,19.4,9.6,120.0,327.7,339.0,213.27,226.73,148.92,13830.6,1.0,1.49,2.36,91.0,223.98,236.16,142.58,14406.11,2.5337714219e-6,,,,,0.540983606557377,0.459016393442622,,,,
2020,Drug,831,DARUNAVIR-COBICISTAT,Anti-Infective Agents,MEDICARE,86,1718067.8,19977.53,2067.47,68.9,69.07,831,0.005,246,105,124,148,182,708,627,30.0,30.0,4.6,30.0,29.9,4.1,2067.08,1996.09,354.01,1658757.0,0.0,53.65,153.25,44587.78,2109.5,2067.47,319.19,1718067.8,0.0003021767217284,0.0,0.0794223826714801,0.604091456077015,0.316486161251504,0.250300842358604,0.749699157641395,0.765342960288808,0.0445246690734055,0.0433212996389891,0.146811070998796
2020,Drug,160,LINEZOLID,Anti-Infective Agents,COMMERCIAL,117,17621.0,150.6,110.13,8.96,4.66,160,-0.034,957,720,576,431,507,940,818,10.0,12.2,7.0,20.0,23.6,13.8,51.64,93.65,165.97,14985.05,10.0,16.44,23.58,2630.88,61.4,110.13,164.0,17621.0,3.0992118085e-6,,,,,0.425,0.575,,,,
2020,Drug,363,TROLAMINE SALICYLATE,Topical Products,MINNESOTA HEALTH CARE PROGRAMS,130,1285.39,9.88,3.54,0.22,0.03,363,-0.151,1109,1135,1136,1090,1158,773,960,14.0,15.4,10.1,85.0,88.6,20.6,2.66,3.09,2.02,1122.32,0.0,0.44,0.85,163.07,3.0,3.54,1.99,1285.39,2.260766055e-7,,,,,0.845730027548209,0.15426997245179,0.410468319559228,0.112947658402203,0.24793388429752,0.228650137741046
2020,Drug,232,PEGINTERFERON BETA-1A,Misc Psychotherapeutic/Neurolog,COMMERCIAL,32,1996998.16,62406.19,8607.75,252.84,6462.77,232,0.105,149,37,50,61,8,869,267,28.0,34.0,17.4,1.0,1.3,1.9,7052.35,8029.17,4380.59,1862768.7,40.0,487.54,1173.2,113109.89,7076.35,8607.75,4368.87,1996998.16,0.0003512354735281,,,,,0.745689655172413,0.254310344827586,0.581896551724137,0.129310344827586,0.0991379310344827,0.189655172413793
2020,Drug,29,NAPHAZOLINE W/ PHENIRAMINE,Topical Products,MEDICARE,20,301.15,15.05,10.38,0.31,0.7,29,,1273,1222,1136,1141,830,1236,,30.0,32.9,19.9,15.0,14.8,3.4,6.68,5.27,5.15,153.1,0.0,5.1,6.13,148.05,10.26,10.38,2.88,301.15,5.29667803e-8,,,,,0.551724137931034,0.448275862068965,,,,
2020,Drug,224,CANAGLIFLOZIN-METFORMIN HCL,Endocrine and Metabolic Drugs,COMMERCIAL,44,178626.33,4059.68,797.43,15.64,8.54,224,0.075,554,188,227,312,416,878,348,30.0,50.9,28.8,60.0,93.2,56.9,489.55,671.15,461.51,150339.54,55.0,126.28,236.96,28286.79,522.94,797.43,469.76,178626.33,0.0000314171063643,,,,,0.339285714285714,0.660714285714285,0.46875,0.214285714285714,0.133928571428571,0.183035714285714
2020,Drug,23,CODEINE SULFATE,Analgesics and Anesthetics,MINNESOTA HEALTH CARE PROGRAMS,15,461.49,30.76,20.06,1.94,0.6,23,-0.21,1145,977,824,630,738,1151,1011,10.0,10.3,9.0,20.0,33.0,30.3,8.51,19.4,20.19,446.26,0.0,0.64,1.47,14.84,9.05,20.06,20.25,461.49,8.11676554e-8,,,,,,,,,,
2020,Drug,129,METHYLPREDNISOLONE ACETATE,Endocrine and Metabolic Drugs,MEDICARE,84,2127.49,25.32,16.49,2.51,14.27,129,-0.075,1179,1139,1042,668,342,1038,913,1.0,6.5,18.1,1.0,1.1,0.5,15.45,14.8,7.45,1909.38,0.0,1.68,3.79,217.36,17.12,16.49,6.44,2127.49,3.741866029e-7,0.0,0.0,0.294573643410852,0.705426356589147,0.736434108527131,0.263565891472868,,,,
2020,Drug,465,SODIUM CHLORIDE FLUSH,Nutritional Products,COMMERCIAL,184,6469.49,35.16,13.91,0.99,0.08,465,-0.12,1083,1046,1085,879,1222,728,1024,7.0,13.9,17.5,140.0,169.6,168.2,3.49,10.0,17.46,4650.35,0.0,3.91,7.8,1819.11,7.4,13.91,19.12,6469.49,1.1378650362e-6,0.0344086021505376,0.156989247311827,0.733333333333333,0.075268817204301,0.516129032258064,0.483870967741935,0.731182795698924,0.13763440860215,0.0580645161290322,0.0731182795698924
2020,Drug,203,HYDROCORTISONE (INTRARECTAL),Topical Products,COMMERCIAL,120,51030.54,425.25,251.38,11.57,0.92,203,0.598,811,500,419,375,763,895,21,28.0,21.7,12.5,30.0,273.1,329.6,201.23,219.03,174.65,44464.43,15.0,28.55,50.66,5797.06,220.26,251.38,171.31,51030.54,8.9753392067e-6,0.108374384236453,0.403940886699507,0.394088669950738,0.0935960591133004,0.463054187192118,0.536945812807881,0.773399014778325,0.0985221674876847,0.0541871921182266,0.0738916256157635
2020,Drug,261,INSULIN LISPRO PROTAMINE & LISPRO,Endocrine and Metabolic Drugs,MINNESOTA HEALTH CARE PROGRAMS,56,171645.43,3065.09,657.64,22.27,29.48,261,-0.024,492,178,173,219,211,835,741,28.0,29.5,12.3,15.0,22.3,18.3,502.1,651.07,631.74,169931.58,3.0,3.64,6.35,951.61,511.87,657.64,637.15,171645.43,0.0000301892936571,,,,,0.379310344827586,0.620689655172413,,,,
2020,Drug,106,IMMUNE GLOBULIN (HUMAN) SUBCUTANEOUS,Biologicals,COMMERCIAL,11,493820.48,44892.77,4658.68,166.38,32.83,106,,368,51,82,85,246,1026,,28.0,28.0,0.0,160.0,141.8,64.6,4335.56,4533.47,2346.21,480548.28,50.0,125.2,497.22,13272.2,4535.56,4658.68,2400.85,493820.48,0.0000868539959649,0.30188679245283,0.132075471698113,0.566037735849056,0.0,0.688679245283018,0.311320754716981,,,,
2020,Drug,1379,RALOXIFENE HCL,Endocrine and Metabolic Drugs,COMMERCIAL,388,167795.72,432.46,121.67,1.64,1.53,1379,-0.114,571,498,560,761,684,521,1015,90.0,73.8,26.7,90.0,79.3,34.4,49.93,104.29,143.33,143824.32,5.0,17.36,28.33,23942.88,63.95,121.67,138.44,167795.72,0.0000295122000363,0.0,0.018854242204496,0.635242929659173,0.34590282813633,,,0.624365482233502,0.0971718636693255,0.107324147933284,0.171138506163886
2020,Drug,1320,BUPRENORPHINE,Analgesics and Anesthetics,MINNESOTA HEALTH CARE PROGRAMS,331,508698.96,1536.85,385.37,14.49,88.08,1320,0.01,292,253,261,296,127,549,642,28.0,26.5,4.9,4.0,4.3,3.6,335.27,378.79,191.11,500007.55,0.0,1.26,3.81,1666.65,338.33,385.37,190.68,508698.96,0.0000894708486355,0.0,0.391666666666666,0.592424242424242,0.0159090909090909,0.618181818181818,0.381818181818181,0.68560606060606,0.122727272727272,0.0916666666666666,0.1
2020,Drug,405,DIPYRIDAMOLE,Hematological Agents,MEDICARE,90,58556.0,650.62,144.58,3.12,1.16,405,0.508,839,465,523,614,720,852,18,30.0,46.2,31.7,90.0,123.8,122.3,43.69,88.89,138.48,36001.56,20.0,55.53,79.45,22492.49,73.81,144.58,167.9,58556.0,0.000010298930064,0.0,0.0296296296296296,0.0493827160493827,0.920987654320987,0.65432098765432,0.345679012345679,0.523456790123456,0.133333333333333,0.162962962962962,0.180246913580246
2020,Drug,17884,PROCHLORPERAZINE MALEATE,Central Nervous System Drugs,MEDICARE,9798,304333.67,31.06,17.01,1.39,0.4,17884,0.339,560,1106,1036,801,960,217,45,8.0,12.1,11.1,30.0,41.6,31.9,10.95,13.12,12.82,234807.86,1.3,3.85,7.65,68871.67,13.65,17.01,13.82,304333.67,0.0000535267296856,0.0,0.0506038917468127,0.200067099082979,0.749329009170208,0.658186088123462,0.341813911876537,0.540930440617311,0.112167300380228,0.142921046745694,0.203981212256765
2020,Drug,445,DARUNAVIR-COBICISTAT,Anti-Infective Agents,COMMERCIAL,63,1111355.32,17640.56,2497.42,65.79,65.91,445,0.078,221,100,121,152,180,737,336,30.0,37.9,20.6,30.0,37.8,20.4,1985.4,2330.97,1268.43,1037283.68,35.0,165.3,470.7,73562.37,2025.75,2497.42,1291.02,1111355.32,0.0001954670864985,0.0,0.235955056179775,0.728089887640449,0.0359550561797752,0.28314606741573,0.716853932584269,,,,
2020,Drug,856,DICLOXACILLIN SODIUM,Anti-Infective Agents,MINNESOTA HEALTH CARE PROGRAMS,754,39393.49,52.24,46.02,4.68,1.2,856,0.117,768,852,602,454,594,617,312,10.0,9.8,4.0,40.0,38.3,15.6,40.52,43.65,31.73,37365.19,0.0,1.0,2.74,857.63,43.34,46.02,31.19,39393.49,6.9285948235e-6,,,,,0.926401869158878,0.0735981308411214,0.62733644859813,0.100467289719626,0.116822429906542,0.1553738317757
2020,Drug,204,CHLORHEXIDINE GLUCONATE,Miscellaneous Products,MEDICARE,144,1568.6,10.89,7.68,0.57,0.03,204,0.111,1196,1247,1174,1015,1272,970,191,10.0,13.4,10.2,236.0,247.3,133.0,5.65,6.06,3.71,1237.28,0.0,1.62,10.1,331.32,6.35,7.68,9.8,1568.6,2.758880678e-7,,,,,0.656862745098039,0.34313725490196,0.539215686274509,0.112745098039215,0.156862745098039,0.191176470588235
2020,Drug,12414,DICLOFENAC SODIUM,Analgesics and Anesthetics,MINNESOTA HEALTH CARE PROGRAMS,4931,207546.02,42.09,16.71,0.62,0.32,12414,0.133,457,901,879,913,883,192,275,30.0,26.5,11.4,60.0,51.6,24.6,11.06,15.29,17.49,189854.65,1.0,1.27,4.52,15877.58,12.01,16.71,17.98,207546.02,0.0000365035512168,0.0114386982439181,0.376832608345416,0.58450136942162,0.0272273239890446,0.650475269856613,0.349524730143386,0.55703238279362,0.0865152247462542,0.144192041243757,0.212260351216368
2020,Drug,1637,IMATINIB MESYLATE,Antineoplastic Agents,MEDICARE,213,5472488.08,25692.43,3342.99,105.3,70.89,1637,-0.25,102,93,104,122,176,568,1158,30.0,31.7,11.5,30.0,47.1,33.0,1577.49,3004.91,3565.53,4919047.95,122.42,331.25,556.04,542269.77,2012.1,3342.99,3757.09,5472488.08,0.0009625106225215,0.0,0.0140500916310323,0.119120342089187,0.86682956627978,0.538179596823457,0.461820403176542,0.571166768478924,0.110568112400733,0.0928527794746487,0.225412339645693
2020,Drug,1764,ISONIAZID,Anti-Infective Agents,MINNESOTA HEALTH CARE PROGRAMS,501,12304.29,24.55,6.97,0.23,0.23,1764,-0.343,924,1019,1077,1087,968,495,1079,30.0,29.9,6.8,30.0,29.4,9.6,5.08,4.98,3.87,8791.22,1.0,1.95,2.56,3441.93,6.75,6.97,3.12,12304.29,2.1640997028e-6,0.0680272108843537,0.534013605442176,0.34297052154195,0.0549886621315192,0.609410430839002,0.390589569160997,0.915532879818594,0.0113378684807256,0.0453514739229024,0.0277777777777777
2020,Drug,3617,SUVOREXANT,Central Nervous System Drugs,MEDICARE,775,1516753.74,1957.1,419.34,13.2,12.67,3617,0.08,266,303,315,358,363,436,288,30.0,31.7,14.5,30.0,33.0,16.2,380.69,391.09,199.0,1414574.44,3.9,28.06,70.44,101514.66,385.59,419.34,205.95,1516753.74,0.0002667692583625,0.0,0.168648050870887,0.467790987005805,0.363560962123306,0.691180536356096,0.308819463643903,0.489632291954658,0.100082941664362,0.153995023500138,0.25628974288084
2020,Drug,194,INSULIN DEGLUDEC-LIRAGLUTIDE,Endocrine and Metabolic Drugs,COMMERCIAL,47,271687.89,5780.59,1400.45,23.18,64.16,194,0.242,478,155,156,245,184,904,97,60.0,60.4,24.3,15.0,21.8,11.8,1082.96,1275.13,920.95,247376.87,40.0,125.31,233.6,24311.02,1103.4,1400.45,874.03,271687.89,0.0000477849337107,,,,,0.489690721649484,0.510309278350515,0.463917525773195,0.154639175257731,0.154639175257731,0.22680412371134
2020,Drug,200,RALOXIFENE HCL,Endocrine and Metabolic Drugs,MINNESOTA HEALTH CARE PROGRAMS,32,8313.64,259.8,41.56,1.14,1.14,200,-0.096,976,472,627,744,605,876,895,30.0,36.1,18.5,30.0,36.4,18.9,28.22,39.54,51.09,7908.58,0.0,1.72,2.84,344.0,28.85,41.56,51.18,8313.64,1.4622173122e-6,,,,,0.905,0.095,0.59,0.105,0.14,0.165
2020,Drug,2052,HYDROXYUREA,Antineoplastic Agents,MINNESOTA HEALTH CARE PROGRAMS,362,68368.4,188.86,33.31,1.11,0.41,2052,0.08,672,543,681,755,836,468,423,30.0,29.8,9.1,60.0,80.0,55.7,26.16,31.77,24.94,65208.59,0.0,1.25,2.88,2579.3,28.51,33.31,24.63,68368.4,0.0000120247518647,0.454678362573099,0.230506822612085,0.273391812865497,0.0414230019493177,0.453216374269005,0.546783625730994,0.821150097465886,0.0399610136452241,0.0550682261208576,0.0838206627680311
2020,Drug,169,METHYLDOPA,Cardiovascular Agents,COMMERCIAL,45,5072.09,112.71,30.01,0.57,0.26,169,0.116,1103,794,904,1021,1050,929,240,30.0,52.0,30.6,90.0,111.7,86.6,1.84,15.32,24.3,2590.74,12.0,14.65,12.84,2477.21,20.99,30.01,29.57,5072.09,8.92087919e-7,0.0,0.80473372781065,0.195266272189349,0.0,,,,,,
2020,Drug,6117,LENALIDOMIDE,Miscellaneous Products,MEDICARE,789,95419164.27,120936.83,15599.01,593.39,785.46,6117,0.059,2,7,19,15,32,352,365,28.0,26.2,3.5,21.0,19.8,5.6,15526.47,14646.2,4430.01,89590827.4,836.45,941.21,940.92,5757396.62,16728.95,15599.01,4502.17,95419164.27,0.0167824868431704,0.0,0.0019617459538989,0.0854994278240967,0.912538826222004,0.487493869543894,0.512506130456105,0.569396763119176,0.120974333823769,0.12522478339055,0.184404119666503
2020,Drug,1612,SYRINGE/NEEDLE (DISP) 3 ML,Miscellaneous Products,MEDICARE,559,3634.23,6.5,2.25,0.04,0.37,1612,-0.311,1141,1281,1282,1283,978,572,1187,30.0,53.3,44.2,3.0,5.9,15.1,1.06,1.87,4.06,3014.81,0.13,0.38,1.43,616.9,1.21,2.25,4.92,3634.23,6.391946274e-7,0.0,0.0173697270471464,0.0936724565756823,0.888957816377171,0.623449131513647,0.376550868486352,0.497518610421836,0.111662531017369,0.143920595533498,0.246898263027295
2020,Drug,54081,IPRATROPIUM-ALBUTEROL,Respiratory Agents,MEDICARE,13231,9357006.37,707.2,173.01,6.91,1.12,54081,0.152,59,442,488,471,729,104,125,20.0,25.0,20.6,90.0,154.0,143.0,23.58,149.61,268.08,8091465.19,1.93,22.96,76.79,1242034.75,28.73,173.01,296.9,9357006.37,0.0016457263852326,0.0,0.0071929143322053,0.115881732956121,0.876925352711673,0.580869436585861,0.419130563414138,0.425546864887853,0.112534901351676,0.168617444204064,0.293300789556406
2020,Drug,581,CODEINE SULFATE,Analgesics and Anesthetics,MEDICARE,111,44520.98,401.08,76.62,3.15,0.71,581,0.278,881,562,662,611,827,770,60,30.0,24.2,10.0,90.0,107.7,92.0,30.61,50.94,69.86,29598.74,13.46,25.61,37.23,14881.79,49.33,76.62,82.2,44520.98,7.8304265899e-6,0.0,0.0240963855421686,0.173838209982788,0.802065404475043,0.660929432013769,0.33907056798623,0.574870912220309,0.172117039586919,0.0912220309810671,0.161790017211703
2020,Drug,109100,SPIRONOLACTONE,Cardiovascular Agents,MEDICARE,25115,1296579.64,51.62,11.88,0.19,0.18,109100,0.014,299,1023,1104,1204,1099,54,581,90.0,61.1,32.0,45.0,63.9,48.2,4.71,7.66,11.54,836464.58,1.46,4.19,6.23,457951.62,8.78,11.88,12.49,1296579.64,0.0002280446587003,,,,,0.620944087992667,0.379055912007332,0.493107241063244,0.103877176901924,0.150403299725022,0.252612282309807
2020,Drug,162,TRAMADOL-ACETAMINOPHEN,Analgesics and Anesthetics,MINNESOTA HEALTH CARE PROGRAMS,85,1698.77,19.98,10.48,0.76,0.27,162,0.349,1093,1052,1009,860,931,912,78,7.0,13.7,11.9,30.0,38.4,30.8,6.88,9.63,8.2,1560.96,1.0,0.78,1.2,127.18,7.82,10.48,8.16,1698.77,2.987825914e-7,,,,,0.666666666666666,0.333333333333333,,,,
2020,Drug,442,BECLOMETHASONE DIPROPIONATE (NASAL),Respiratory Agents,MEDICARE,112,137228.02,1225.25,310.47,7.66,22.11,442,0.026,692,367,373,449,291,833,516,30.0,40.4,21.4,10.0,14.0,9.0,228.31,247.15,163.75,109243.99,30.0,63.1,88.92,27891.24,253.01,310.47,171.1,137228.02,0.0000241359003485,0.0,0.0927601809954751,0.160633484162895,0.746606334841628,0.644796380090497,0.355203619909502,0.676470588235294,0.149321266968325,0.0769230769230769,0.0972850678733031
2020,Drug,62553,HYDROXYZINE HCL,Central Nervous System Drugs,MEDICARE,18619,1109779.66,59.6,17.74,0.65,0.22,62553,0.0,326,991,1028,982,1064,94,648,30.0,27.2,21.5,60.0,80.3,71.1,6.97,12.79,19.48,800263.44,1.3,4.92,11.13,308109.2,10.72,17.74,21.52,1109779.66,0.0001951899567058,,,,,0.681118411586974,0.318881588413025,0.602481096030566,0.099659488753537,0.128610937924639,0.169248477291257
2020,Drug,1145,BUPRENORPHINE,Analgesics and Anesthetics,COMMERCIAL,273,438618.3,1606.66,383.07,13.8,74.76,1145,-0.181,396,298,347,341,173,565,1093,28.0,27.7,3.0,4.0,5.1,5.2,282.74,346.97,296.58,397291.68,12.0,35.92,109.58,41128.45,312.18,383.07,303.79,438618.3,0.0000771449415349,,,,,0.627947598253275,0.372052401746724,0.68296943231441,0.207860262008733,0.0698689956331877,0.0393013100436681
2020,Drug,904,CYPROHEPTADINE HCL,Respiratory Agents,MEDICARE,224,34906.84,155.83,38.61,1.05,0.48,904,-0.101,922,765,846,883,932,697,995,30.0,36.7,22.5,60.0,80.1,68.5,20.05,30.96,38.09,27993.69,1.21,7.62,17.47,6896.68,25.96,38.61,39.32,34906.84,6.1394750993e-6,0.0,0.234513274336283,0.453539823008849,0.311946902654867,0.676991150442477,0.323008849557522,0.488938053097345,0.11504424778761,0.122787610619469,0.273230088495575
2020,Drug,78219,SPIRONOLACTONE,Cardiovascular Agents,COMMERCIAL,21265,1905842.77,89.62,24.36,0.4,0.27,78219,0.191,152,859,951,1103,1043,34,125,60.0,60.1,30.1,90.0,87.2,64.2,0.4,10.01,25.72,783628.76,10.0,14.33,16.25,1121644.47,16.41,24.36,29.57,1905842.77,0.0003352029066422,0.0499367161431365,0.516920441324997,0.370332016517725,0.0628108260141397,0.823891893274012,0.176108106725987,0.722369245324026,0.107927741341617,0.0750201357726383,0.0946828775617177
2020,Drug,113,CANAKINUMAB,Analgesics and Anesthetics,MINNESOTA HEALTH CARE PROGRAMS,12,2941262.2,245105.18,26028.86,861.02,16617.3,113,0.066,85,2,3,4,1,972,460,28.0,30.2,7.6,1.0,1.5,0.9,16689.87,26013.02,15732.77,2939472.16,0.0,2.7,7.52,305.52,16689.87,26028.86,15733.13,2941262.2,0.00051731425811,0.548672566371681,0.27433628318584,0.176991150442477,0.0,0.380530973451327,0.619469026548672,,,,
2020,Drug,284,BECLOMETHASONE DIPROPIONATE (NASAL),Respiratory Agents,MINNESOTA HEALTH CARE PROGRAMS,62,72565.44,1170.41,255.51,8.19,22.01,284,0.12,664,278,319,378,235,819,304,30.0,31.1,8.1,11.0,11.6,4.3,239.69,231.41,90.61,65720.73,3.0,4.58,7.31,1302.12,246.54,255.51,71.34,72565.44,0.0000127629344837,0.242957746478873,0.447183098591549,0.309859154929577,0.0,0.588028169014084,0.411971830985915,0.721830985915492,0.056338028169014,0.0809859154929577,0.140845070422535
