row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,util_category,util_cnt,encounter_count,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_median,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_median,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_median
373447,2020,027,Clay,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,34,Inpatient Non-acute Professional Services,2679,2643,380,185088.44,70.02,68.67,183831.99,69.55,68.67,1256.45,0.47,0.0
392559,2020,133,Rock,MEDICARE,3,45 to 64 years,M,67,Hospital Outpatient,3158,690,781,299712.72,434.36,129.81,230534.55,334.1,102.06,69178.17,100.25,32.0
373448,2020,027,Clay,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,65,Other,4863,4044,761,359154.82,88.81,37.01,351010.16,86.79,37.0,8144.66,2.01,0.0
392560,2020,133,Rock,MEDICARE,3,45 to 64 years,M,15,Independent Lab,69,44,171,2361.71,53.67,11.31,2347.51,53.35,11.31,14.2,0.32,0.0
373455,2020,027,Clay,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,11,Hospice,261,197,110,161614.07,820.37,0.0,161614.07,820.37,0.0,0.0,0.0,0.0
392563,2020,133,Rock,MEDICARE,3,45 to 64 years,M,30,Other,462,227,359,53013.16,233.53,83.35,43180.83,190.22,75.05,9832.33,43.31,7.6
373458,2020,027,Clay,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,21,Hospital Outpatient,431,120,213,20569.02,171.4,47.31,20533.06,171.1,47.31,35.96,0.29,0.0
392565,2020,133,Rock,MEDICARE,4,65 to 74 years,F,11,Ambulance,56,21,125,10908.16,519.43,603.04,8787.37,418.44,483.81,2120.79,100.99,120.95
373459,2020,027,Clay,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,12,Independent Lab,130,73,123,820.73,11.24,0.0,820.73,11.24,0.0,0.0,0.0,0.0
392566,2020,133,Rock,MEDICARE,4,65 to 74 years,F,20,Ambulatory Surgery,121,30,240,47931.09,1597.7,1483.65,41490.21,1383.0,1209.1,6440.88,214.69,103.35
373461,2020,027,Clay,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,19,Inpatient Non-acute Professional Services,1225,1206,196,146361.9,121.36,85.61,143599.31,119.07,85.61,2762.59,2.29,0.0
392567,2020,133,Rock,MEDICARE,4,65 to 74 years,F,411,Clinic/Office,5234,2442,4876,331746.86,135.85,49.09,269197.31,110.23,38.6,62549.55,25.61,8.29
373462,2020,027,Clay,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,31,Other,3069,2534,340,380772.81,150.26,115.7,380224.31,150.04,115.7,548.5,0.21,0.0
392568,2020,133,Rock,MEDICARE,4,65 to 74 years,F,72,DME (Durable Medical Equipment),625,381,847,40865.63,107.25,74.7,33610.77,88.21,59.51,7254.86,19.04,10.66
373466,2020,029,Clearwater,COMMERCIAL,1,18 years and under,F,128,Clinic/Office,1156,530,1429,104101.75,196.41,157.67,69884.93,131.85,58.53,34216.82,64.56,30.0
392569,2020,133,Rock,MEDICARE,4,65 to 74 years,F,102,Emergency department,933,173,1207,54356.47,314.19,178.79,48217.44,278.71,143.46,6139.03,35.48,0.0
373467,2020,029,Clearwater,COMMERCIAL,1,18 years and under,F,21,Emergency department,87,32,223,28365.73,886.42,799.13,16791.74,524.74,383.52,11573.99,361.68,127.48
392570,2020,133,Rock,MEDICARE,4,65 to 74 years,F,22,Home Health,754,519,259,64874.13,124.99,75.02,64874.13,124.99,75.02,0.0,0.0,0.0
373470,2020,029,Clearwater,COMMERCIAL,1,18 years and under,F,65,Hospital Outpatient,475,148,724,132530.31,895.47,242.87,83078.83,561.34,93.61,49451.48,334.13,40.0
392572,2020,133,Rock,MEDICARE,4,65 to 74 years,F,51,Hospital Inpatient,1514,91,584,1097429.7,12059.66,13190.36,994325.3,10926.65,11792.52,103104.4,1133.01,1408.0
373472,2020,029,Clearwater,COMMERCIAL,1,18 years and under,F,23,Other,74,61,272,7663.1,125.62,134.31,5145.83,84.35,37.93,2517.27,41.26,0.0
392573,2020,133,Rock,MEDICARE,4,65 to 74 years,F,63,Hospital Inpatient Professional Services,1162,392,732,142910.25,364.56,167.66,124387.92,317.31,142.02,18522.33,47.25,14.74
373474,2020,029,Clearwater,COMMERCIAL,1,18 years and under,M,127,Clinic/Office,1045,534,1385,106516.98,199.47,147.02,80285.35,150.34,88.99,26231.63,49.12,30.0
392574,2020,133,Rock,MEDICARE,4,65 to 74 years,F,548,Hospital Outpatient,29167,5459,6474,2894822.47,530.28,168.18,2311028.47,423.34,138.28,583794.0,106.94,23.19
393108,2020,137,Saint Louis,COMMERCIAL,1,18 years and under,M,26,Ambulance,83,32,283,229354.77,7167.33,1754.51,222498.12,6953.06,1700.37,6856.65,214.27,0.0
392575,2020,133,Rock,MEDICARE,4,65 to 74 years,F,79,Independent Lab,515,126,927,54708.27,434.19,52.06,54563.25,433.04,51.52,145.02,1.15,0.0
393109,2020,137,Saint Louis,COMMERCIAL,1,18 years and under,M,28,Ambulatory Surgery,124,30,335,138815.57,4627.18,3225.04,104365.73,3478.85,1767.91,34449.84,1148.32,219.14
392576,2020,133,Rock,MEDICARE,4,65 to 74 years,F,19,Inpatient Non-acute,470,92,209,316320.25,3438.26,172.4,304035.3,3304.73,172.4,12284.95,133.53,0.0
393110,2020,137,Saint Louis,COMMERCIAL,1,18 years and under,M,2442,Clinic/Office,23594,9256,27479,2472520.18,267.12,179.24,2003963.41,216.5,125.68,468556.77,50.62,0.0
392577,2020,133,Rock,MEDICARE,4,65 to 74 years,F,17,Inpatient Non-acute Professional Services,67,53,194,4534.2,85.55,75.11,3907.33,73.72,70.89,626.87,11.82,8.9
393111,2020,137,Saint Louis,COMMERCIAL,1,18 years and under,M,38,DME (Durable Medical Equipment),242,132,445,74604.33,565.18,144.59,69529.51,526.73,136.42,5074.82,38.44,0.0
392578,2020,133,Rock,MEDICARE,4,65 to 74 years,F,265,Other,2652,1721,3145,124452.12,72.31,25.64,110081.86,63.96,20.09,14370.26,8.34,0.0
393112,2020,137,Saint Louis,COMMERCIAL,1,18 years and under,M,399,Emergency department,1321,505,4616,424866.42,841.31,631.96,267040.99,528.79,306.35,157825.43,312.52,116.72
392579,2020,133,Rock,MEDICARE,4,65 to 74 years,F,15,Outpatient Other,1555,153,175,72941.32,476.74,30.0,59910.44,391.57,21.41,13030.88,85.16,6.0
393114,2020,137,Saint Louis,COMMERCIAL,1,18 years and under,M,117,Hospital Inpatient,1011,133,905,2543150.98,19121.43,2943.0,2430682.6,18275.8,2376.7,112468.38,845.62,55.0
392581,2020,133,Rock,MEDICARE,4,65 to 74 years,M,24,Ambulatory Surgery,131,30,287,43922.55,1464.08,1507.39,37428.39,1247.61,1175.15,6494.16,216.47,207.69
393115,2020,137,Saint Louis,COMMERCIAL,1,18 years and under,M,123,Hospital Inpatient Professional Services,1323,644,955,440347.99,683.77,416.5,401468.05,623.39,321.98,38879.94,60.37,0.0
392582,2020,133,Rock,MEDICARE,4,65 to 74 years,M,289,Clinic/Office,3415,1426,3439,319670.16,224.17,60.8,256379.38,179.78,41.46,63290.78,44.38,10.2
393116,2020,137,Saint Louis,COMMERCIAL,1,18 years and under,M,723,Hospital Outpatient,5470,1843,8262,1784949.65,968.5,246.41,1539872.71,835.52,178.03,245076.94,132.97,14.31
392583,2020,133,Rock,MEDICARE,4,65 to 74 years,M,77,DME (Durable Medical Equipment),726,431,910,45812.46,106.29,74.7,39424.34,91.47,59.51,6388.12,14.82,9.37
395134,2020,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,4,65 to 74 years,M,128,Hospital Outpatient,3886,798,1486,222402.99,278.7,5.81,221955.59,278.13,5.23,447.4,0.56,0.0
392584,2020,133,Rock,MEDICARE,4,65 to 74 years,M,97,Emergency department,916,188,1118,50392.83,268.04,163.91,45198.42,240.41,146.44,5194.41,27.62,0.0
395135,2020,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,4,65 to 74 years,M,104,Independent Lab,804,279,1187,8436.85,30.23,7.91,8430.15,30.21,7.91,6.7,0.02,0.0
392585,2020,133,Rock,MEDICARE,4,65 to 74 years,M,15,Home Health,380,154,172,37022.84,240.4,0.0,37022.84,240.4,0.0,0.0,0.0,0.0
395136,2020,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,4,65 to 74 years,M,12,Inpatient Non-acute,730,249,127,50500.7,202.81,28.77,50500.7,202.81,28.77,0.0,0.0,0.0
392587,2020,133,Rock,MEDICARE,4,65 to 74 years,M,65,Hospital Inpatient,1862,122,735,1348980.32,11057.21,9882.81,1262521.92,10348.54,8964.28,86458.4,708.67,1408.0
395137,2020,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,4,65 to 74 years,M,46,Inpatient Non-acute Professional Services,5680,5514,474,892624.72,161.88,140.58,891905.62,161.75,140.58,719.1,0.13,0.0
392588,2020,133,Rock,MEDICARE,4,65 to 74 years,M,71,Hospital Inpatient Professional Services,1537,572,803,170329.16,297.77,135.69,153649.22,268.61,113.78,16679.94,29.16,0.0
395138,2020,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,4,65 to 74 years,M,175,Other,33908,21685,2013,2929887.21,135.11,104.04,2928291.73,135.03,103.8,1595.48,0.07,0.0
392589,2020,133,Rock,MEDICARE,4,65 to 74 years,M,453,Hospital Outpatient,23705,4080,5349,2749848.1,673.98,177.66,2182434.61,534.91,136.43,567413.49,139.07,33.4
395140,2020,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,48,Ambulance,501,255,529,16526.14,64.8,54.0,16526.14,64.8,54.0,0.0,0.0,0.0
392590,2020,133,Rock,MEDICARE,4,65 to 74 years,M,55,Independent Lab,312,113,649,13678.6,121.04,47.44,13279.47,117.51,40.4,399.13,3.53,0.0
395142,2020,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,137,Clinic/Office,2182,1223,1556,106775.57,87.3,44.0,105672.15,86.4,44.0,1103.42,0.9,0.0
392591,2020,133,Rock,MEDICARE,4,65 to 74 years,M,14,Inpatient Non-acute,349,71,163,441462.26,6217.77,209.29,402142.27,5663.97,197.24,39319.99,553.8,0.0
395143,2020,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,31,DME (Durable Medical Equipment),236,168,365,10531.88,62.68,8.18,10528.53,62.66,8.18,3.35,0.01,0.0
392592,2020,133,Rock,MEDICARE,4,65 to 74 years,M,20,Inpatient Non-acute Professional Services,112,99,228,7844.86,79.24,69.76,6408.88,64.73,55.99,1435.98,14.5,13.77
395144,2020,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,73,Emergency department,366,137,792,16823.44,122.79,43.34,16687.2,121.8,43.34,136.24,0.99,0.0
392593,2020,133,Rock,MEDICARE,4,65 to 74 years,M,214,Other,1630,665,2526,114965.75,172.88,77.8,97800.18,147.06,77.8,17165.57,25.81,5.0
395145,2020,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,21,Home Health,575,485,241,59483.59,122.64,58.15,53383.89,110.06,58.15,6099.7,12.57,0.0
392595,2020,133,Rock,MEDICARE,5,75 years and older,F,19,Ambulance,68,29,207,13707.9,472.68,488.44,10847.42,374.04,384.65,2860.48,98.63,96.78
395146,2020,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,89,Hospice,938,695,754,1560744.69,2245.67,0.0,1560744.69,2245.67,0.0,0.0,0.0,0.0
392596,2020,133,Rock,MEDICARE,5,75 years and older,F,34,Ambulatory Surgery,246,47,408,62220.36,1323.83,1436.22,53364.01,1135.4,1149.21,8856.35,188.43,162.42
395147,2020,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,33,Hospital Inpatient,608,50,360,150378.69,3007.57,180.9,149887.49,2997.74,157.0,491.2,9.82,0.0
392597,2020,133,Rock,MEDICARE,5,75 years and older,F,414,Clinic/Office,4119,1881,4898,261698.94,139.12,61.92,213350.88,113.42,41.46,48348.06,25.7,8.61
395148,2020,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,38,Hospital Inpatient Professional Services,552,263,398,9732.18,37.0,0.0,9728.83,36.99,0.0,3.35,0.01,0.0
392598,2020,133,Rock,MEDICARE,5,75 years and older,F,99,DME (Durable Medical Equipment),634,433,1171,40502.0,93.53,74.4,33617.63,77.63,59.51,6884.37,15.89,6.66
395149,2020,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,103,Hospital Outpatient,2545,582,1156,31199.2,53.6,0.0,31183.85,53.58,0.0,15.35,0.02,0.0
392599,2020,133,Rock,MEDICARE,5,75 years and older,F,194,Emergency department,1982,367,2168,105018.27,286.15,161.28,92032.3,250.76,135.2,12985.97,35.38,1.9
395150,2020,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,68,Independent Lab,517,308,785,3085.71,10.01,0.0,3082.36,10.0,0.0,3.35,0.01,0.0
392600,2020,133,Rock,MEDICARE,5,75 years and older,F,56,Home Health,1514,417,645,159288.03,381.98,75.77,159288.03,381.98,75.77,0.0,0.0,0.0
395151,2020,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,30,Inpatient Non-acute,643,281,334,122957.39,437.57,16.56,122957.39,437.57,16.56,0.0,0.0,0.0
394501,2020,143,Sibley,MEDICARE,2,19 to 44 years,M,25,Clinic/Office,440,210,294,22760.35,108.38,79.23,17197.33,81.89,60.8,5563.02,26.49,17.98
395152,2020,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,102,Inpatient Non-acute Professional Services,7052,6709,1098,570428.77,85.02,73.47,551326.07,82.17,73.0,19102.7,2.84,0.0
394503,2020,143,Sibley,MEDICARE,2,19 to 44 years,M,12,Emergency department,92,30,138,4730.12,157.67,116.55,3604.36,120.14,92.84,1125.76,37.52,18.34
395153,2020,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,163,Other,22338,15517,1834,1815475.49,116.99,110.86,1811503.59,116.74,109.92,3971.9,0.25,0.0
394507,2020,143,Sibley,MEDICARE,2,19 to 44 years,M,27,Hospital Outpatient,1336,233,318,106997.42,459.21,204.07,75500.7,324.03,162.06,31496.72,135.17,38.17
395156,2020,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,36,Ambulance,479,250,363,8646.6,34.58,3.08,8643.25,34.57,3.08,3.35,0.01,0.0
394511,2020,143,Sibley,MEDICARE,2,19 to 44 years,M,20,Other,163,74,234,29958.73,404.84,51.89,24190.13,326.89,43.05,5768.6,77.95,8.61
395158,2020,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,76,Clinic/Office,1160,604,823,57061.98,94.47,82.8,56516.15,93.56,82.8,545.83,0.9,0.0
394514,2020,143,Sibley,MEDICARE,3,45 to 64 years,F,20,Ambulatory Surgery,259,52,238,51570.21,991.73,618.23,46040.17,885.38,573.45,5530.04,106.34,102.07
395159,2020,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,12,DME (Durable Medical Equipment),57,40,133,1320.11,33.0,20.91,1320.11,33.0,20.91,0.0,0.0,0.0
394515,2020,143,Sibley,MEDICARE,3,45 to 64 years,F,98,Clinic/Office,1833,888,1163,196530.1,221.31,102.78,156569.2,176.31,74.89,39960.9,45.0,18.45
395160,2020,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,36,Emergency department,138,61,345,3917.86,64.22,7.68,3894.41,63.84,7.1,23.45,0.38,0.0
394516,2020,143,Sibley,MEDICARE,3,45 to 64 years,F,21,DME (Durable Medical Equipment),121,76,252,9026.93,118.77,68.8,6830.62,89.87,42.96,2196.31,28.89,10.74
395161,2020,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,11,Home Health,238,221,122,13202.71,59.74,57.57,13199.36,59.72,57.57,3.35,0.01,0.0
394517,2020,143,Sibley,MEDICARE,3,45 to 64 years,F,53,Emergency department,365,103,623,18026.57,175.01,74.63,15026.82,145.89,51.65,2999.75,29.12,3.53
395162,2020,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,53,Hospice,614,439,450,840076.27,1913.61,0.0,840076.27,1913.61,0.0,0.0,0.0,0.0
394519,2020,143,Sibley,MEDICARE,3,45 to 64 years,F,12,Hospital Inpatient,293,21,141,304176.3,14484.58,17367.01,285672.3,13603.44,16200.82,18504.0,881.14,1408.0
395163,2020,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,22,Hospital Inpatient,385,32,197,106177.16,3318.03,813.16,105758.41,3304.95,760.77,418.75,13.08,0.0
394520,2020,143,Sibley,MEDICARE,3,45 to 64 years,F,14,Hospital Inpatient Professional Services,261,84,165,27650.91,329.17,108.76,23848.29,283.9,98.51,3802.62,45.26,2.76
395164,2020,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,23,Hospital Inpatient Professional Services,261,138,202,3821.5,27.69,6.28,3821.5,27.69,6.28,0.0,0.0,0.0
394521,2020,143,Sibley,MEDICARE,3,45 to 64 years,F,99,Hospital Outpatient,4815,983,1175,547729.92,557.2,162.94,399311.23,406.21,131.36,148418.69,150.98,20.0
395165,2020,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,57,Hospital Outpatient,1240,346,597,54921.86,158.73,5.64,54618.2,157.85,5.64,303.66,0.87,0.0
394522,2020,143,Sibley,MEDICARE,3,45 to 64 years,F,20,Independent Lab,74,37,240,3221.75,87.07,18.56,3094.95,83.64,18.56,126.8,3.42,0.0
395166,2020,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,37,Independent Lab,262,143,423,1859.65,13.0,0.0,1859.65,13.0,0.0,0.0,0.0,0.0
394525,2020,143,Sibley,MEDICARE,3,45 to 64 years,F,48,Other,450,198,574,36856.53,186.14,78.81,29764.31,150.32,61.19,7092.22,35.81,12.61
395167,2020,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,26,Inpatient Non-acute,744,273,287,82757.05,303.13,16.8,82757.05,303.13,16.8,0.0,0.0,0.0
394527,2020,143,Sibley,MEDICARE,3,45 to 64 years,M,17,Ambulance,69,27,198,16134.32,597.56,517.41,13031.31,482.64,397.49,3103.01,114.92,114.38
395168,2020,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,66,Inpatient Non-acute Professional Services,4821,4634,686,403333.4,87.03,61.12,380362.95,82.08,60.8,22970.45,4.95,0.0
394528,2020,143,Sibley,MEDICARE,3,45 to 64 years,M,13,Ambulatory Surgery,144,21,153,20746.97,987.95,920.43,17754.19,845.43,762.85,2992.78,142.51,111.61
395169,2020,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,91,Other,11784,7261,986,964049.14,132.77,111.25,963664.64,132.71,111.25,384.5,0.05,0.0
394529,2020,143,Sibley,MEDICARE,3,45 to 64 years,M,106,Clinic/Office,2151,1021,1254,148645.94,145.58,92.03,124510.61,121.94,72.15,24135.33,23.63,13.94
395173,2020,147,Steele,COMMERCIAL,1,18 years and under,F,554,Clinic/Office,5205,2298,6219,647983.27,281.97,166.5,517800.86,225.32,130.51,130182.41,56.65,0.0
394530,2020,143,Sibley,MEDICARE,3,45 to 64 years,M,32,DME (Durable Medical Equipment),277,190,372,19672.94,103.54,53.28,14816.17,77.97,40.4,4856.77,25.56,12.49
395175,2020,147,Steele,COMMERCIAL,1,18 years and under,F,75,Emergency department,291,113,837,131061.4,1159.83,1081.14,84016.1,743.5,472.77,47045.3,416.33,250.0
394531,2020,143,Sibley,MEDICARE,3,45 to 64 years,M,52,Emergency department,449,122,603,36643.87,300.35,166.59,32595.04,267.17,126.75,4048.83,33.18,17.87
395176,2020,147,Steele,COMMERCIAL,1,18 years and under,F,26,Hospital Inpatient,189,29,186,184677.24,6368.18,2573.5,170355.75,5874.33,2171.55,14321.49,493.84,0.0
394533,2020,143,Sibley,MEDICARE,3,45 to 64 years,M,21,Hospital Inpatient,681,51,246,1067196.38,20925.41,12111.31,990503.38,19421.63,11404.23,76693.0,1503.78,1408.0
395177,2020,147,Steele,COMMERCIAL,1,18 years and under,F,25,Hospital Inpatient Professional Services,129,93,187,43284.72,465.42,353.16,33103.21,355.94,240.3,10181.51,109.47,0.0
394534,2020,143,Sibley,MEDICARE,3,45 to 64 years,M,21,Hospital Inpatient Professional Services,1031,344,246,100534.65,292.25,164.24,81913.89,238.12,139.14,18620.76,54.13,27.15
395178,2020,147,Steele,COMMERCIAL,1,18 years and under,F,126,Hospital Outpatient,1161,330,1394,410556.92,1244.11,255.53,371872.66,1126.88,220.38,38684.26,117.22,35.0
394535,2020,143,Sibley,MEDICARE,3,45 to 64 years,M,99,Hospital Outpatient,6604,1129,1164,640060.92,566.92,190.85,490130.37,434.12,145.85,149930.55,132.79,24.48
395179,2020,147,Steele,COMMERCIAL,1,18 years and under,F,28,Independent Lab,93,64,330,8988.62,140.44,95.15,8462.84,132.23,89.11,525.78,8.21,0.0
394536,2020,143,Sibley,MEDICARE,3,45 to 64 years,M,27,Independent Lab,210,105,318,10092.09,96.11,13.73,10092.09,96.11,13.73,0.0,0.0,0.0
395181,2020,147,Steele,COMMERCIAL,1,18 years and under,F,181,Other,740,576,2063,112747.75,195.74,124.79,84351.42,146.44,77.58,28396.33,49.29,25.0
394539,2020,143,Sibley,MEDICARE,3,45 to 64 years,M,56,Other,984,422,657,61422.06,145.54,86.44,50798.09,120.37,67.83,10623.97,25.17,10.06
395184,2020,147,Steele,COMMERCIAL,1,18 years and under,M,525,Clinic/Office,4468,2003,5893,541223.08,270.2,166.5,427273.74,213.31,130.51,113949.34,56.88,19.84
394541,2020,143,Sibley,MEDICARE,4,65 to 74 years,F,39,Ambulance,270,93,451,36994.07,397.78,136.4,32149.6,345.69,136.4,4844.47,52.09,0.0
395186,2020,147,Steele,COMMERCIAL,1,18 years and under,M,78,Emergency department,281,105,904,125550.01,1195.71,892.58,71446.83,680.44,415.26,54103.18,515.26,250.0
394542,2020,143,Sibley,MEDICARE,4,65 to 74 years,F,46,Ambulatory Surgery,365,81,552,185983.41,2296.09,1352.75,179630.52,2217.66,1313.45,6352.89,78.43,0.0
395187,2020,147,Steele,COMMERCIAL,1,18 years and under,M,24,Hospital Inpatient,186,26,191,299986.61,11537.94,3515.94,286789.83,11030.37,2766.27,13196.78,507.56,50.0
394543,2020,143,Sibley,MEDICARE,4,65 to 74 years,F,583,Clinic/Office,10806,4621,6933,730592.0,158.1,99.12,636851.05,137.81,81.78,93740.95,20.28,5.0
395188,2020,147,Steele,COMMERCIAL,1,18 years and under,M,23,Hospital Inpatient Professional Services,176,95,178,100690.03,1059.89,366.27,91612.48,964.34,293.97,9077.55,95.55,0.0
394544,2020,143,Sibley,MEDICARE,4,65 to 74 years,F,77,DME (Durable Medical Equipment),709,439,923,63758.67,145.23,53.48,57724.31,131.49,50.07,6034.36,13.74,0.99
395189,2020,147,Steele,COMMERCIAL,1,18 years and under,M,117,Hospital Outpatient,883,234,1330,361531.53,1545.0,248.02,296588.61,1267.47,169.29,64942.92,277.53,0.0
394545,2020,143,Sibley,MEDICARE,4,65 to 74 years,F,163,Emergency department,1083,304,1939,79432.62,261.29,167.76,73162.74,240.66,123.98,6269.88,20.62,0.0
395190,2020,147,Steele,COMMERCIAL,1,18 years and under,M,16,Independent Lab,35,17,192,2430.3,142.95,94.57,2355.21,138.54,78.63,75.09,4.41,0.0
394546,2020,143,Sibley,MEDICARE,4,65 to 74 years,F,35,Home Health,1019,348,416,150550.86,432.61,75.02,149172.74,428.65,57.57,1378.12,3.96,0.0
395192,2020,147,Steele,COMMERCIAL,1,18 years and under,M,147,Other,463,384,1724,55483.91,144.48,101.89,38220.11,99.53,64.21,17263.8,44.95,25.0
394548,2020,143,Sibley,MEDICARE,4,65 to 74 years,F,69,Hospital Inpatient,2090,128,823,1552669.82,12130.23,13048.23,1446002.82,11296.89,11656.51,106667.0,833.33,1408.0
395196,2020,147,Steele,COMMERCIAL,2,19 to 44 years,F,820,Clinic/Office,12092,5159,9124,1756637.52,340.49,146.68,1339734.83,259.68,124.25,416902.69,80.81,16.0
394549,2020,143,Sibley,MEDICARE,4,65 to 74 years,F,71,Hospital Inpatient Professional Services,1412,441,847,198972.37,451.18,147.01,188408.27,427.22,140.61,10564.1,23.95,0.0
395197,2020,147,Steele,COMMERCIAL,2,19 to 44 years,F,33,DME (Durable Medical Equipment),67,62,373,14120.83,227.75,159.05,11325.45,182.66,153.92,2795.38,45.08,0.0
394550,2020,143,Sibley,MEDICARE,4,65 to 74 years,F,539,Hospital Outpatient,20855,3620,6402,2040399.69,563.64,178.12,1597602.1,441.32,150.33,442797.59,122.31,6.0
395198,2020,147,Steele,COMMERCIAL,2,19 to 44 years,F,148,Emergency department,670,244,1717,320999.57,1315.57,1146.14,231253.85,947.76,777.28,89745.72,367.81,121.76
394551,2020,143,Sibley,MEDICARE,4,65 to 74 years,F,120,Independent Lab,406,251,1407,32182.14,128.21,99.0,31918.3,127.16,99.0,263.84,1.05,0.0
395199,2020,147,Steele,COMMERCIAL,2,19 to 44 years,F,54,Hospital Inpatient,554,58,625,934932.93,16119.53,9948.72,874386.42,15075.62,9615.1,60546.51,1043.9,200.0
394552,2020,143,Sibley,MEDICARE,4,65 to 74 years,F,21,Inpatient Non-acute,416,106,238,487456.93,4598.65,74.6,465768.59,4394.04,74.6,21688.34,204.6,0.0
395200,2020,147,Steele,COMMERCIAL,2,19 to 44 years,F,56,Hospital Inpatient Professional Services,344,132,643,361221.06,2736.52,759.64,336388.46,2548.39,679.73,24832.6,188.12,0.0
394553,2020,143,Sibley,MEDICARE,4,65 to 74 years,F,16,Inpatient Non-acute Professional Services,431,394,179,36798.01,93.39,93.71,36251.09,92.0,93.71,546.92,1.38,0.0
395302,2020,147,Steele,MEDICARE,2,19 to 44 years,F,66,Other,497,304,792,33791.75,111.15,78.2,26147.37,86.01,61.31,7644.38,25.14,14.77
394554,2020,143,Sibley,MEDICARE,4,65 to 74 years,F,246,Other,3264,2023,2922,225065.03,111.25,50.92,215535.18,106.54,50.92,9529.85,4.71,0.0
395303,2020,147,Steele,MEDICARE,2,19 to 44 years,M,14,Ambulance,50,22,158,11107.2,504.87,484.91,8688.92,394.95,381.01,2418.28,109.92,95.25
394556,2020,143,Sibley,MEDICARE,4,65 to 74 years,M,37,Ambulance,515,223,418,58514.03,262.39,40.06,52136.39,233.79,40.06,6377.64,28.59,0.0
395305,2020,147,Steele,MEDICARE,2,19 to 44 years,M,112,Clinic/Office,2027,739,1337,78521.77,106.25,80.48,56820.45,76.88,58.58,21701.32,29.36,17.97
394557,2020,143,Sibley,MEDICARE,4,65 to 74 years,M,41,Ambulatory Surgery,317,68,488,132528.25,1948.94,1174.85,122346.56,1799.21,1133.17,10181.69,149.73,50.0
395306,2020,147,Steele,MEDICARE,2,19 to 44 years,M,12,DME (Durable Medical Equipment),173,90,144,3691.75,41.01,16.5,2724.48,30.27,9.15,967.27,10.74,3.33
394558,2020,143,Sibley,MEDICARE,4,65 to 74 years,M,504,Clinic/Office,8802,3793,5984,791425.89,208.65,92.24,699525.23,184.42,75.02,91900.66,24.22,5.0
395307,2020,147,Steele,MEDICARE,2,19 to 44 years,M,48,Emergency department,269,95,566,13764.01,144.88,142.55,9263.78,97.51,94.27,4500.23,47.37,33.65
