row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,util_category,util_cnt,encounter_count,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_median,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_median,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_median
407494,2021,037,Dakota,MEDICARE,3,45 to 64 years,F,193,Inpatient Non-acute Professional Services,3474,2175,2257,257924.23,118.58,108.63,205460.74,94.46,80.93,52463.49,24.12,17.85
411886,2021,061,Itasca,COMMERCIAL,2,19 to 44 years,F,1540,Clinic/Office,20839,11387,17362,2380146.78,209.02,134.59,1825386.39,160.3,84.37,554760.39,48.71,10.0
407495,2021,037,Dakota,MEDICARE,3,45 to 64 years,F,2013,Other,18564,9844,23939,1793786.56,182.22,77.55,1446159.14,146.9,58.5,347627.42,35.31,6.29
411887,2021,061,Itasca,COMMERCIAL,2,19 to 44 years,F,84,DME (Durable Medical Equipment),150,110,979,66787.48,607.15,245.58,58974.17,536.12,204.66,7813.31,71.03,0.0
407496,2021,037,Dakota,MEDICARE,3,45 to 64 years,F,64,Outpatient Other,17837,1084,751,1221744.12,1127.07,280.0,992737.12,915.8,256.8,229007.0,211.26,51.05
411888,2021,061,Itasca,COMMERCIAL,2,19 to 44 years,F,261,Emergency department,1343,415,3032,447226.99,1077.65,883.55,333957.91,804.71,642.17,113269.08,272.93,131.16
407498,2021,037,Dakota,MEDICARE,3,45 to 64 years,M,333,Ambulance,2293,815,3826,431941.32,529.98,507.92,342811.74,420.62,404.56,89129.58,109.36,100.07
411890,2021,061,Itasca,COMMERCIAL,2,19 to 44 years,F,101,Hospital Inpatient,943,114,1153,1817610.52,15943.95,12052.11,1721383.98,15099.85,11314.96,96226.54,844.09,0.0
407499,2021,037,Dakota,MEDICARE,3,45 to 64 years,M,182,Ambulatory Surgery,1350,262,2176,599213.04,2287.07,927.59,527616.89,2013.8,776.21,71596.15,273.26,173.28
411891,2021,061,Itasca,COMMERCIAL,2,19 to 44 years,F,106,Hospital Inpatient Professional Services,646,277,1220,626629.59,2262.2,518.78,558447.66,2016.05,469.96,68181.93,246.14,0.0
407500,2021,037,Dakota,MEDICARE,3,45 to 64 years,M,1867,Clinic/Office,47962,19538,22009,3668502.74,187.76,109.49,2946731.92,150.82,84.18,721770.82,36.94,18.16
411892,2021,061,Itasca,COMMERCIAL,2,19 to 44 years,F,1216,Hospital Outpatient,22248,5266,13794,4479421.0,850.63,213.23,3885090.44,737.76,140.2,594330.56,112.86,0.0
407601,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,7307,Hospital Outpatient,85185,24242,83537,7520298.83,310.21,110.74,7508592.17,309.73,110.74,11706.66,0.48,0.0
411893,2021,061,Itasca,COMMERCIAL,2,19 to 44 years,F,340,Independent Lab,1981,903,3918,154113.5,170.66,98.5,146930.29,162.71,95.74,7183.21,7.95,0.0
407602,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,3287,Independent Lab,10619,4965,38574,519709.57,104.67,100.0,519673.87,104.66,100.0,35.7,0.0,0.0
411896,2021,061,Itasca,COMMERCIAL,2,19 to 44 years,F,630,Other,2440,2038,7229,432113.44,212.02,121.56,335550.27,164.64,61.66,96563.17,47.38,10.0
407603,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,36,Inpatient Non-acute,386,230,404,629638.97,2737.56,1711.71,629638.97,2737.56,1711.71,0.0,0.0,0.0
411899,2021,061,Itasca,COMMERCIAL,2,19 to 44 years,M,24,Ambulance,56,25,266,174601.3,6984.05,2545.7,159076.11,6363.04,2207.43,15525.19,621.0,126.67
407604,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,35,Inpatient Non-acute Professional Services,2756,2714,418,2600471.81,958.16,799.54,2600471.81,958.16,799.54,0.0,0.0,0.0
411900,2021,061,Itasca,COMMERCIAL,2,19 to 44 years,M,16,Ambulatory Surgery,89,16,189,125936.58,7871.03,4306.53,101146.44,6321.65,3877.58,24790.14,1549.38,98.4
407605,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,9336,Other,621284,369607,108545,51817288.45,140.19,89.0,51811833.9,140.18,89.0,5454.55,0.01,0.0
413802,2021,071,Koochiching,MEDICARE,3,45 to 64 years,F,29,Hospital Inpatient,720,55,333,630229.94,11458.72,9563.55,580728.94,10558.7,9112.1,49501.0,900.01,1484.0
407606,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,60,Outpatient Other,1268,1029,690,106235.74,103.24,105.09,106235.74,103.24,105.09,0.0,0.0,0.0
413803,2021,071,Koochiching,MEDICARE,3,45 to 64 years,F,30,Hospital Inpatient Professional Services,536,207,345,48784.82,235.67,108.11,41202.95,199.04,103.81,7581.87,36.62,20.1
407607,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,124,Pharmacy,293,201,1413,7489.01,37.25,40.73,7489.01,37.25,40.73,0.0,0.0,0.0
413804,2021,071,Koochiching,MEDICARE,3,45 to 64 years,F,200,Hospital Outpatient,11773,1994,2358,1243581.89,623.66,134.59,937603.85,470.21,111.26,305978.04,153.44,15.02
407608,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,1418,Ambulance,12630,5824,16420,1728683.31,296.82,31.72,1728627.31,296.81,31.72,56.0,0.0,0.0
413805,2021,071,Koochiching,MEDICARE,3,45 to 64 years,F,50,Independent Lab,629,188,587,23019.94,122.44,100.0,22763.23,121.08,100.0,256.71,1.36,0.0
407609,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,605,Ambulatory Surgery,3657,749,7043,1417083.27,1891.96,934.35,1409117.68,1881.33,918.38,7965.59,10.63,0.0
413808,2021,071,Koochiching,MEDICARE,3,45 to 64 years,F,111,Other,796,409,1308,258424.21,631.84,94.24,215895.57,527.86,76.69,42528.64,103.98,9.41
407610,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,17657,Clinic/Office,409291,215545,197623,27213079.53,126.25,84.18,26871390.76,124.66,81.64,341688.77,1.58,0.0
413810,2021,071,Koochiching,MEDICARE,3,45 to 64 years,M,25,Ambulance,157,63,293,63439.68,1006.97,582.55,53738.68,852.99,470.54,9701.0,153.98,101.9
407611,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,1625,DME (Durable Medical Equipment),4991,4113,18020,760515.07,184.9,55.0,759697.39,184.7,55.0,817.68,0.19,0.0
413812,2021,071,Koochiching,MEDICARE,3,45 to 64 years,M,182,Clinic/Office,2147,1012,2153,281268.75,277.93,265.28,216784.3,214.21,201.83,64484.45,63.71,43.66
407612,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,5673,Emergency department,39964,12388,64773,5100053.56,411.69,372.34,5035285.62,406.46,367.39,64767.94,5.22,0.0
413813,2021,071,Koochiching,MEDICARE,3,45 to 64 years,M,31,DME (Durable Medical Equipment),280,163,367,24383.19,149.59,71.18,21279.19,130.54,55.59,3104.0,19.04,10.68
407613,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,473,Home Health,3966,3564,5276,760718.2,213.44,82.52,760655.2,213.42,82.52,63.0,0.01,0.0
413814,2021,071,Koochiching,MEDICARE,3,45 to 64 years,M,58,Emergency department,645,123,689,18745.15,152.39,80.09,16093.59,130.84,64.07,2651.56,21.55,1.64
407615,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,2352,Hospital Inpatient,28428,2859,26096,18610118.13,6509.31,4339.0,18576917.27,6497.69,4339.0,33200.86,11.61,0.0
413816,2021,071,Koochiching,MEDICARE,3,45 to 64 years,M,20,Hospital Inpatient,502,39,232,814206.71,20877.09,11341.79,782542.71,20065.19,9857.79,31664.0,811.89,1484.0
407616,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,2557,Hospital Inpatient Professional Services,22365,10764,28403,3548052.4,329.62,105.7,3546556.82,329.48,105.66,1495.58,0.13,0.0
413817,2021,071,Koochiching,MEDICARE,3,45 to 64 years,M,21,Hospital Inpatient Professional Services,739,259,244,76361.75,294.83,146.12,61710.96,238.26,116.72,14650.79,56.56,24.48
407617,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,10253,Hospital Outpatient,204456,43440,116232,18006867.58,414.52,118.2,17952967.17,413.28,117.67,53900.41,1.24,0.0
413818,2021,071,Koochiching,MEDICARE,3,45 to 64 years,M,184,Hospital Outpatient,7391,1371,2177,1045460.47,762.55,135.18,791212.12,577.1,111.94,254248.35,185.44,12.63
407618,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,7067,Independent Lab,52141,18052,79474,2078211.77,115.12,97.0,2074060.32,114.89,97.0,4151.45,0.22,0.0
413819,2021,071,Koochiching,MEDICARE,3,45 to 64 years,M,33,Independent Lab,208,73,384,9069.18,124.23,72.4,9032.72,123.73,60.16,36.46,0.49,0.0
407619,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,270,Inpatient Non-acute,2995,1691,3076,2024903.08,1197.45,780.31,2024894.08,1197.45,780.31,9.0,0.0,0.0
413822,2021,071,Koochiching,MEDICARE,3,45 to 64 years,M,89,Other,865,516,1044,87432.62,169.44,101.54,63367.72,122.8,84.25,24064.9,46.63,10.0
407620,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,195,Inpatient Non-acute Professional Services,16219,15832,2276,6033838.7,381.11,346.9,6033695.2,381.1,346.9,143.5,0.0,0.0
413824,2021,071,Koochiching,MEDICARE,4,65 to 74 years,F,78,Ambulance,525,155,893,195985.69,1264.42,665.5,163570.16,1055.29,553.16,32415.53,209.13,114.63
407621,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,10700,Other,606352,367745,123495,67163745.59,182.63,117.6,67100520.73,182.46,117.6,63224.86,0.17,0.0
413825,2021,071,Koochiching,MEDICARE,4,65 to 74 years,F,48,Ambulatory Surgery,319,74,561,175627.32,2373.34,2056.18,161638.49,2184.3,1675.26,13988.83,189.03,35.0
407622,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,550,Outpatient Other,27615,23172,6370,1987540.8,85.77,25.45,1987204.3,85.75,25.45,336.5,0.01,0.0
413826,2021,071,Koochiching,MEDICARE,4,65 to 74 years,F,856,Clinic/Office,11562,5173,10052,1398879.35,270.41,207.08,1167501.13,225.69,172.57,231378.22,44.72,25.76
407623,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,F,179,Pharmacy,530,415,1979,12406.47,29.89,25.0,12346.97,29.75,25.0,59.5,0.14,0.0
413827,2021,071,Koochiching,MEDICARE,4,65 to 74 years,F,80,DME (Durable Medical Equipment),765,435,921,78011.41,179.33,93.86,68638.05,157.78,76.16,9373.36,21.54,3.33
407624,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,1050,Ambulance,10652,5160,11822,1387575.12,268.9,36.0,1387547.12,268.9,36.0,28.0,0.0,0.0
413828,2021,071,Koochiching,MEDICARE,4,65 to 74 years,F,231,Emergency department,2546,443,2709,124787.78,281.68,173.45,114347.64,258.12,148.34,10440.14,23.56,0.0
407625,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,366,Ambulatory Surgery,2160,446,4256,823145.88,1845.61,853.4,817544.86,1833.06,848.9,5601.02,12.55,0.0
413829,2021,071,Koochiching,MEDICARE,4,65 to 74 years,F,20,Home Health,776,357,222,93360.0,261.51,75.77,93360.0,261.51,75.77,0.0,0.0,0.0
407626,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,9874,Clinic/Office,209230,138066,112902,15489599.1,112.18,68.54,15346119.17,111.15,67.32,143479.93,1.03,0.0
413831,2021,071,Koochiching,MEDICARE,4,65 to 74 years,F,73,Hospital Inpatient,2234,152,844,1877348.33,12350.97,10490.15,1753908.16,11538.86,10087.48,123440.17,812.1,1484.0
407627,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,506,DME (Durable Medical Equipment),3290,2202,5894,896309.23,407.04,54.75,895735.67,406.78,54.75,573.56,0.26,0.0
413832,2021,071,Koochiching,MEDICARE,4,65 to 74 years,F,84,Hospital Inpatient Professional Services,1535,626,958,151608.33,242.18,118.31,138640.65,221.47,112.06,12967.68,20.71,0.0
407628,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,3204,Emergency department,22715,7223,36266,2915851.71,403.68,325.2,2883315.22,399.18,320.67,32536.49,4.5,0.0
413833,2021,071,Koochiching,MEDICARE,4,65 to 74 years,F,901,Hospital Outpatient,39891,7583,10606,4668313.87,615.62,135.7,3657149.93,482.28,120.22,1011163.94,133.34,0.0
407629,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,133,Home Health,10207,8164,1570,3375037.93,413.4,313.44,3374722.93,413.36,313.44,315.0,0.03,0.0
413834,2021,071,Koochiching,MEDICARE,4,65 to 74 years,F,182,Independent Lab,1138,406,2136,77574.16,191.06,99.0,76190.91,187.66,99.0,1383.25,3.4,0.0
407631,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,769,Hospital Inpatient,13034,1250,8539,13674245.37,10939.39,6368.38,13662906.88,10930.32,6364.09,11338.49,9.07,0.0
413835,2021,071,Koochiching,MEDICARE,4,65 to 74 years,F,24,Inpatient Non-acute,477,70,263,857643.15,12252.04,215.95,799378.66,11419.69,178.32,58264.49,832.34,17.18
407632,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,864,Hospital Inpatient Professional Services,15895,8513,9602,1322359.07,155.33,91.08,1322163.07,155.31,91.08,196.0,0.02,0.0
413836,2021,071,Koochiching,MEDICARE,4,65 to 74 years,F,19,Inpatient Non-acute Professional Services,210,131,228,14361.75,109.63,87.91,12537.89,95.7,82.89,1823.86,13.92,0.0
407633,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,5021,Hospital Outpatient,86641,21209,57428,7358569.82,346.95,93.6,7331763.49,345.69,93.34,26806.33,1.26,0.0
413837,2021,071,Koochiching,MEDICARE,4,65 to 74 years,F,509,Other,2657,1666,6018,204450.69,122.71,71.2,189041.02,113.47,65.22,15409.67,9.24,0.0
407634,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,2986,Independent Lab,19996,8555,34062,934749.62,109.26,100.0,934250.6,109.2,100.0,499.02,0.05,0.0
413840,2021,071,Koochiching,MEDICARE,4,65 to 74 years,M,79,Ambulance,529,159,886,294964.01,1855.11,765.41,254737.71,1602.12,646.36,40226.3,252.99,105.41
407635,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,456,Inpatient Non-acute,5477,3333,5065,3393266.23,1018.08,569.37,3393239.23,1018.07,569.37,27.0,0.0,0.0
413841,2021,071,Koochiching,MEDICARE,4,65 to 74 years,M,35,Ambulatory Surgery,303,51,416,142229.67,2788.81,2055.25,125943.61,2469.48,1676.61,16286.06,319.33,65.0
407636,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,338,Inpatient Non-acute Professional Services,41048,40406,3915,18630741.43,461.08,393.65,18629933.43,461.06,393.65,808.0,0.01,0.0
413842,2021,071,Koochiching,MEDICARE,4,65 to 74 years,M,821,Clinic/Office,10373,4813,9688,1041111.05,216.31,194.0,845836.71,175.74,153.4,195274.34,40.57,25.79
407637,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,6241,Other,740280,438492,72349,96719996.99,220.57,149.47,96682524.79,220.48,149.19,37472.2,0.08,0.0
413843,2021,071,Koochiching,MEDICARE,4,65 to 74 years,M,117,DME (Durable Medical Equipment),1063,705,1377,104141.13,147.71,79.6,89837.09,127.42,75.18,14304.04,20.28,9.98
407638,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,811,Outpatient Other,43063,32099,9152,4051272.85,126.21,114.54,4051230.85,126.21,114.54,42.0,0.0,0.0
413844,2021,071,Koochiching,MEDICARE,4,65 to 74 years,M,212,Emergency department,2248,437,2472,129329.82,295.94,180.04,117072.15,267.89,153.48,12257.67,28.04,0.0
407639,2021,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 to 44 years,M,173,Pharmacy,780,675,1889,52198.9,77.33,25.0,52142.9,77.24,25.0,56.0,0.08,0.0
413845,2021,071,Koochiching,MEDICARE,4,65 to 74 years,M,15,Home Health,303,133,175,56396.53,424.03,76.36,56396.53,424.03,76.36,0.0,0.0,0.0
409661,2021,049,Goodhue,COMMERCIAL,3,45 to 64 years,M,392,Other,2501,1364,4608,262570.81,192.5,117.0,201881.94,148.0,53.51,60688.87,44.49,0.0
413847,2021,071,Koochiching,MEDICARE,4,65 to 74 years,M,96,Hospital Inpatient,2479,163,1095,1951842.42,11974.49,12439.98,1822315.54,11179.84,11267.4,129526.88,794.64,1484.0
409666,2021,049,Goodhue,COMMERCIAL,4,65 to 74 years,F,100,Clinic/Office,1649,724,1181,301566.44,416.52,136.3,248867.16,343.73,82.77,52699.28,72.78,0.0
413848,2021,071,Koochiching,MEDICARE,4,65 to 74 years,M,102,Hospital Inpatient Professional Services,1696,632,1168,217249.54,343.74,147.85,199046.43,314.94,128.3,18203.11,28.8,0.0
409668,2021,049,Goodhue,COMMERCIAL,4,65 to 74 years,F,24,Emergency department,152,48,282,64135.48,1336.15,1042.52,57823.62,1204.65,738.53,6311.86,131.49,0.0
413849,2021,071,Koochiching,MEDICARE,4,65 to 74 years,M,886,Hospital Outpatient,39516,7399,10471,4755451.95,642.71,110.24,3749645.5,506.77,100.0,1005806.45,135.93,0.0
409671,2021,049,Goodhue,COMMERCIAL,4,65 to 74 years,F,76,Hospital Outpatient,3272,452,906,847454.51,1874.89,225.86,810132.01,1792.32,160.66,37322.5,82.57,0.0
413850,2021,071,Koochiching,MEDICARE,4,65 to 74 years,M,154,Independent Lab,1146,355,1825,44065.93,124.12,99.0,43533.9,122.63,99.0,532.03,1.49,0.0
409672,2021,049,Goodhue,COMMERCIAL,4,65 to 74 years,F,25,Independent Lab,279,90,294,24481.23,272.01,90.58,22343.38,248.25,75.0,2137.85,23.75,0.0
413851,2021,071,Koochiching,MEDICARE,4,65 to 74 years,M,15,Inpatient Non-acute,405,124,166,231639.52,1868.06,123.66,213267.04,1719.89,115.05,18372.48,148.16,7.29
409673,2021,049,Goodhue,COMMERCIAL,4,65 to 74 years,F,34,Other,240,164,406,23561.84,143.66,39.62,18311.42,111.65,8.66,5250.42,32.01,0.0
413852,2021,071,Koochiching,MEDICARE,4,65 to 74 years,M,15,Inpatient Non-acute Professional Services,265,216,171,19714.0,91.26,79.18,17925.17,82.98,79.18,1788.83,8.28,0.0
409677,2021,049,Goodhue,COMMERCIAL,4,65 to 74 years,M,101,Clinic/Office,1558,621,1193,171475.19,276.12,141.01,127864.86,205.9,91.18,43610.33,70.22,0.0
414223,2021,073,Lac Qui Parle,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,258,Clinic/Office,3192,1505,2979,305033.22,202.67,175.99,305033.22,202.67,175.99,0.0,0.0,0.0
409679,2021,049,Goodhue,COMMERCIAL,4,65 to 74 years,M,18,Emergency department,81,21,216,37876.77,1803.65,1624.61,32499.34,1547.58,1388.95,5377.43,256.06,100.0
414225,2021,073,Lac Qui Parle,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,61,Emergency department,220,93,694,36006.93,387.17,405.41,36006.93,387.17,405.41,0.0,0.0,0.0
409682,2021,049,Goodhue,COMMERCIAL,4,65 to 74 years,M,73,Hospital Outpatient,1299,267,867,462181.39,1731.01,306.99,430964.44,1614.09,226.4,31216.95,116.91,0.0
414227,2021,073,Lac Qui Parle,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,17,Hospital Inpatient,150,22,161,105075.64,4776.16,1117.84,105075.64,4776.16,1117.84,0.0,0.0,0.0
409683,2021,049,Goodhue,COMMERCIAL,4,65 to 74 years,M,19,Independent Lab,102,34,228,5575.61,163.98,8.4,4617.46,135.8,0.0,958.15,28.18,0.0
414228,2021,073,Lac Qui Parle,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,15,Hospital Inpatient Professional Services,67,47,126,4821.92,102.59,68.18,4821.92,102.59,68.18,0.0,0.0,0.0
409684,2021,049,Goodhue,COMMERCIAL,4,65 to 74 years,M,27,Other,116,52,322,6980.3,134.23,93.03,5051.64,97.14,62.48,1928.66,37.08,0.0
414229,2021,073,Lac Qui Parle,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,204,Hospital Outpatient,2821,918,2358,426998.43,465.13,122.67,426998.43,465.13,122.67,0.0,0.0,0.0
409687,2021,049,Goodhue,COMMERCIAL,5,75 years and older,F,22,Clinic/Office,247,138,264,8513.16,61.68,17.02,5018.72,36.36,1.9,3494.44,25.32,0.0
414231,2021,073,Lac Qui Parle,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,109,Other,3263,2725,1270,276777.13,101.56,71.2,276777.13,101.56,71.2,0.0,0.0,0.0
409692,2021,049,Goodhue,COMMERCIAL,5,75 years and older,F,21,Hospital Outpatient,1075,355,252,36241.34,102.08,24.69,34731.34,97.83,24.69,1510.0,4.25,0.0
414232,2021,073,Lac Qui Parle,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,13,Ambulance,142,83,152,1602.54,19.3,13.86,1602.54,19.3,13.86,0.0,0.0,0.0
409698,2021,049,Goodhue,COMMERCIAL,5,75 years and older,M,14,Clinic/Office,168,74,168,10650.77,143.92,44.6,6674.51,90.19,18.16,3976.26,53.73,10.22
414234,2021,073,Lac Qui Parle,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,306,Clinic/Office,3111,1516,3515,286692.54,189.11,143.55,286692.54,189.11,143.55,0.0,0.0,0.0
409801,2021,049,Goodhue,MEDICARE,5,75 years and older,F,162,Home Health,3219,882,1851,498159.62,564.8,75.02,492485.24,558.37,75.02,5674.38,6.43,0.0
414236,2021,073,Lac Qui Parle,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,65,Emergency department,207,87,759,37466.72,430.65,468.38,37466.72,430.65,468.38,0.0,0.0,0.0
409802,2021,049,Goodhue,MEDICARE,5,75 years and older,F,154,Hospice,10766,565,1295,2242504.69,3969.03,4575.25,2242504.69,3969.03,4575.25,0.0,0.0,0.0
415667,2021,083,Lyon,COMMERCIAL,1,18 years and under,F,46,Emergency department,175,65,520,49582.19,762.8,681.27,35601.52,547.71,515.38,13980.67,215.08,15.66
409803,2021,049,Goodhue,MEDICARE,5,75 years and older,F,401,Hospital Inpatient,12076,694,4450,10130759.33,14597.63,12867.03,9558273.16,13772.72,11789.77,572486.17,824.9,1484.0
415668,2021,083,Lyon,COMMERCIAL,1,18 years and under,F,28,Hospital Inpatient,349,36,203,717574.31,19932.61,2923.91,693534.48,19264.84,2684.67,24039.83,667.77,0.0
409804,2021,049,Goodhue,MEDICARE,5,75 years and older,F,404,Hospital Inpatient Professional Services,6396,2638,4471,766399.53,290.52,124.98,708280.57,268.49,116.92,58118.96,22.03,0.0
415669,2021,083,Lyon,COMMERCIAL,1,18 years and under,F,26,Hospital Inpatient Professional Services,348,185,220,90052.87,486.77,267.83,76097.04,411.33,263.1,13955.83,75.43,0.0
409805,2021,049,Goodhue,MEDICARE,5,75 years and older,F,2325,Hospital Outpatient,126626,24154,27349,9965215.89,412.57,148.15,8259240.62,341.94,124.65,1705975.27,70.62,22.67
415670,2021,083,Lyon,COMMERCIAL,1,18 years and under,F,329,Hospital Outpatient,3489,1332,3550,797948.85,599.06,208.03,673001.32,505.25,174.83,124947.53,93.8,0.0
409806,2021,049,Goodhue,MEDICARE,5,75 years and older,F,831,Independent Lab,9058,2782,9785,254001.04,91.3,75.0,250909.77,90.19,75.0,3091.27,1.11,0.0
415671,2021,083,Lyon,COMMERCIAL,1,18 years and under,F,28,Independent Lab,181,79,312,7476.17,94.63,89.09,6529.58,82.65,89.09,946.59,11.98,0.0
409807,2021,049,Goodhue,MEDICARE,5,75 years and older,F,243,Inpatient Non-acute,7542,1581,2677,4380145.93,2770.49,81.96,3965438.39,2508.18,81.95,414707.54,262.3,0.0
415672,2021,083,Lyon,COMMERCIAL,1,18 years and under,F,88,Other,955,463,976,95978.96,207.29,119.46,69571.75,150.26,68.6,26407.21,57.03,0.0
409808,2021,049,Goodhue,MEDICARE,5,75 years and older,F,405,Inpatient Non-acute Professional Services,7216,5380,4478,970798.61,180.44,76.56,881246.03,163.8,75.39,89552.58,16.64,0.0
415675,2021,083,Lyon,COMMERCIAL,1,18 years and under,M,591,Clinic/Office,5166,2956,6272,483426.18,163.54,129.0,355529.14,120.27,72.83,127897.04,43.26,10.46
409809,2021,049,Goodhue,MEDICARE,5,75 years and older,F,1502,Other,16029,11102,17522,1185770.32,106.8,73.22,1100937.76,99.16,73.0,84832.56,7.64,0.0
415677,2021,083,Lyon,COMMERCIAL,1,18 years and under,M,55,Emergency department,173,62,617,51093.76,824.09,699.21,35812.24,577.61,455.16,15281.52,246.47,105.64
409810,2021,049,Goodhue,MEDICARE,5,75 years and older,F,47,Outpatient Other,6088,756,517,323776.53,428.27,77.44,276915.78,366.29,74.37,46860.75,61.98,0.0
415679,2021,083,Lyon,COMMERCIAL,1,18 years and under,M,25,Hospital Inpatient,218,26,186,186190.3,7161.16,3022.88,155549.3,5982.66,2639.71,30641.0,1178.5,200.0
409811,2021,049,Goodhue,MEDICARE,5,75 years and older,M,322,Ambulance,1686,585,3545,434166.33,742.16,588.25,360390.51,616.05,486.65,73775.82,126.11,100.0
415680,2021,083,Lyon,COMMERCIAL,1,18 years and under,M,29,Hospital Inpatient Professional Services,151,104,210,40650.96,390.87,218.11,34854.36,335.13,214.14,5796.6,55.73,0.0
409812,2021,049,Goodhue,MEDICARE,5,75 years and older,M,20,Ambulatory Surgery,155,31,240,61530.56,1984.85,1620.74,55267.1,1782.8,1477.99,6263.46,202.04,115.36
415681,2021,083,Lyon,COMMERCIAL,1,18 years and under,M,360,Hospital Outpatient,3786,1449,3861,1065980.7,735.66,245.0,931554.72,642.89,198.0,134425.98,92.77,0.0
409813,2021,049,Goodhue,MEDICARE,5,75 years and older,M,1438,Clinic/Office,21000,9720,16868,2071078.39,213.07,93.65,1843010.14,189.61,77.8,228068.25,23.46,3.91
415682,2021,083,Lyon,COMMERCIAL,1,18 years and under,M,18,Independent Lab,74,37,195,7952.12,214.92,132.35,7342.11,198.43,132.35,610.01,16.48,0.0
409814,2021,049,Goodhue,MEDICARE,5,75 years and older,M,294,DME (Durable Medical Equipment),2095,1504,3445,176529.19,117.37,59.9,148460.57,98.71,53.12,28068.62,18.66,9.98
415683,2021,083,Lyon,COMMERCIAL,1,18 years and under,M,100,Other,558,381,1110,104957.75,275.47,128.11,88918.39,233.38,80.79,16039.36,42.09,0.0
409815,2021,049,Goodhue,MEDICARE,5,75 years and older,M,731,Emergency department,7815,1649,8373,495842.68,300.69,212.41,453108.88,274.77,187.15,42733.8,25.91,1.64
